1602016200000 ms,"\@davicho It was just ok. Not great""",1,1
1602019440000 ms,"\@DaveStyles how bad to you bite yours""",1,0
1602015240000 ms,@davepeck Hello there  Thanks for following.. =],1,1
1601970720000 ms,@bourach *hugs* - I've been there too  Not nice. You take care xxx,0,1
1601996640000 ms,@Brainix I here you there  As long as we continue to vote on electronic voting machines.. we are SCREWED #tcot,1,1
1601952600000 ms,@Boogaloo1 morning  how's the cup of tea? x,1,1
1602021000000 ms,@David_Kaufer wow that's great!! Good luck with that  will have my fingers &amp; toes crossed for you,1,1
1601949240000 ms,@BonjourVous yeah I know  ... sometimes I feel like the world its coming down,0,0
1602001560000 ms,@daveeed no thinking involved with Time Machine! U can rename current eclipse folder and enter time machine to restore older version,1,1
1601995320000 ms,@DaveGorman Whats the accompanying song from? I recognise it but I can't place it,0,1
1601972880000 ms,@bowwow614 come on ustream...i've missed you  i've either been at work or in bed,0,0
1602020160000 ms,"\@daveverwer no""",0,0
1602006600000 ms,@DaveJMatthews How did the show go? Can't wait til you guys come to Boston!! Boston is the best city ever dont u forget it,1,1
1602009120000 ms,"\@Davest010 Really?  That's too bad. I was going to hire a Doll for every guest.  Oh well""",0,0
1601987880000 ms,@bradleycruce your the best! Thank you  @ohmanamanda Wtf! I didnt know!,1,1
1602021360000 ms,"\@David_Maroc Ah""",1,1
1602007080000 ms,@davejmatthews next show Indy with my Pandas! Can't wait! Following u around the world,1,1
1601995560000 ms,@DaveHamilton that and it's really dependent on twitter - so when twitter is down it is too,1,0
1601950560000 ms,"\@BonnieHelen thank you for lettin my no""",1,1
1601938440000 ms,@DataVonTeese Ow fuck!! Tinfoil cuts are horrible.,1,1
1601976000000 ms,@boyced what? kilt? Dad's wedding I didn't have much choice.... so i just slowly cooked throughout the day,1,0
1602020280000 ms,@davewark profound. i like it,1,1
