1601962800000 ms,@Borat  your sexytime with eminem was inspiring,1,1
1602017400000 ms,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha,1,1
1601994960000 ms,"\@daveg38 good""",1,1
1601962920000 ms,@boratlibre yep for that purple thing,1,1
1601996400000 ms,"\@daveizzle Like I told @badash77""",1,1
1601980440000 ms,@BR13L333 I wish I was watching stardust!!!! I feel like I can't live in my house rightnow...,0,0
1601945760000 ms,@bonbonita yesssss! I'm nervous  di naman televised diba? I will just keep on refreshing my twitter.,1,1
1601999640000 ms,@davejmatthews sleep is calling me....have a good night,1,1
1601954160000 ms,@bookgeek227 Yeah...I don't like public pools at all. I actually found a swimsuit that I like..finally. Haha,1,1
1601958840000 ms,@Boomshard NOTHING MUCH. NOT FEELING TO GOOD TODAY,0,0
1601999040000 ms,@davejmatthews back in Nashville  but had a blast with you and the guys last night!,1,1
1602006240000 ms,"\@DaveJMatthews Best. Night. Ever. Drinkin/smokin @ the Goodwin Hotel Bar w/you""",1,1
1601962200000 ms,@BOPandTigerBeat i love those boys. i missed the chat yesterday  it was the firts &amp; only one i'll miss though! &lt;333 Nick Jonas &lt;3333,0,1
1601967480000 ms,@bostonbibliophl Good luck today,1,1
1601964960000 ms,@borntosingx3 your ice-cream,1,1
1601995680000 ms,@DaveHaygarth Indeed a vision of loveliness - I'd love to take it off you but it would show up my remaining Planet X Uncle John (badly),1,0
1602010560000 ms,"\@DaveMalby Ok   Having a better day""",1,1
1601987640000 ms,@bradkriebel mmmmm Mr. Roboto,1,1
1602010800000 ms,"\@DaveMatthewsB New album is fantastic! See you in London""",1,1
1601988720000 ms,"\@bradmacd XD""",1,1
